doc_id,cleaned_text,bertopic_topic,bertopic_probability
251976707,great location fantastic amazing view negative overall cleanliness floor dusty thanks great getaway though,-1,0.0
25772155,great host great place recommended,43,0.9128335729499492
151063223,perfect location tourist,-1,0.0
225897972,great place could thank louis silvia enough letting longer flight delayed many hour great place place cleanest air bnb place ever stayed thank x,-1,0.0
273966563,good quiet room close skybus,111,1.0
242423061,lucia wonderful host communication excellent quick unit situated close tram stop straight flinders st station cafe eatery supermarket close added enjoyable weekend family guest,-1,0.0
216006928,friendly lovely felt like popping see friend recommend everyone choosing ever back,-1,0.0
326689394,recommended tourist want involve local society close public transport supermarket great place really cosy stylish house,-1,0.0
127901740,chitra sam helpful sam arrived show around even contacted tragedy city check ok appreciated location absolutely brilliant tram city outside door royal child hospital across road royal hospital minute walk road bed double queen tall could problem bed second bedroom sofa bed hope changed near future secure parking good cover pool looked lovely due cooler weather get chance go dip,-1,0.0
250643232,great place recommend stayed bruce night place made melbs trip wonderful close river casino walking distance laneways airport transfer right outside welcomed bottle wine cold bottle water fridge lovely touch staying return trip,-1,0.0
216823275,southcross skybus,111,1.0
250641701,great recommended,55,0.43273707476234663
67177035,superbe logement super bien quip avec tout ce dont besoin et plus plus plus carmen est super accueillante et laisser une surprise p ques pour notre fils bien situ et logement super propre chiens super calmes et gentils,18,0.4651922864612527
246169417,great unique accommodation rob melissa fantastic,-1,0.0
131299107,stayed night wedding nearby require lot amenity basic comfortable accommodation location close public transport city unfortunately get chance explore liked good looking value money short close city,-1,0.0
243996898,great location clean tidy yong approachable helpful host,-1,0.0
152898863,great thankyou,-1,0.0
271631075,easy access tram station city general place nice clean guidance find place perfect,1,1.0
222112765,nice clean place central location,3,1.0
343804763,beautiful great location wonderful personal touch tottie lovely communication always easy helpful recommend always come back,6,0.30688771951502514
326247987,great place many nearby restaurant close proximity train tram,1,0.6767246870203458
257631851,great location great value money good communication nd paul definately rebook,11,1.0
157879491,great location central activity suited need well liked dinner plate family bed double queensize short length tall larger size person bed,5,0.8056811803320899
332221365,convenient tram good eating establishment flight outside stair access plenty room family comfy bedding good amenity,-1,0.0
123378837,studio pictured described easy find frank great host made meeting access easy perfect spot explore city fab proximity train comfortable short special mention awesome air con rare muggy day,-1,0.0
242725581,susan put lot effort looking house clean comfortable roomy amazing peaceful spot surounded beautiful tree,79,0.9131614153284823
115442660,loved loren place great location easy access town lovely flat check process easy hesitate recommend,-1,0.0
171163850,really comfortable place easy access public transport andy good communication,-1,0.0
136452719,james fantastic host real helping nature flexible need recommend new guest looking around place like place another opportunity,16,0.7777811004798066
123141524,good place,22,0.42370064742855307
126688192,perfect location lovely place fantastic host,-1,0.0
122951777,beau waiting arrival made welcome nott pad well appointed comfortable clean location convenient good access shopping public transport,-1,0.0
297449047,good location easy access tram network easy check linton team good quick responding inquiry bit small best option child kitchenware old rusty,1,1.0
126556574,couple enjoyed staying durbana place main thing needed comfortable clean comfy bed lounge good layout quiet pleasant area really short walk nearby shop offer good range especially recommend vietnamese street food hunky dory fish shop,-1,0.0
288501434,fitzroy ramona,97,0.5890445106517349
